Endpoint Name	Endpoint Type	Endpoint Status	Endpoint Isolated	Isolation Date	Platform	Operating System	Agent Version	Mac Address	Network Interface	OS Version	Kernel Version	Architecture	Product Name	Installation Type	Golden Image ID	IP Address	IPv6 Address	User	Domain	Endpoint Alias	Last Seen	Content Version	Content Release Timestamp	Last Content Update Time	Content Status	Assigned Prevention Policy	Assigned Extensions Policy	Group Names	Tags	Active Directory	Is EDR Enabled	Content Auto Update	Content Rollout Delay (days)	Proxy	Last Used Proxy	Last Used Proxy Port	Last Origin IP	Last Origin IPv6	Installation Package	Endpoint ID	Manual Protection Pause	Install Date	First Seen	Scan Status	Last Successful Scan	Mobile ID	Encryption Status	Operational Status	Auto Upgrade Status	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Disabled Capabilities	Network Location	Agent License Type	Cloud License	Cloud ID	Cloud Info	Host Insights	Last Triage	Is Forensics Enabled	Version Type	Supported Version	Token Hash	Linux Operation Mode	Managed Device	System Uptime	Backup Management	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID	Serverless Function Info	DLP Status	DLP Extension Status
ip-10-0-0-111.eu-west-3.compute.internal	Kubernetes Node	Disconnected	Not Isolated		Linux	Amazon Linux 2023.10	9.1.0.144052	06:10:f2:70:a2:e1, 06:ec:8b:ae:39:67	[{'mac': ['06:10:f2:70:a2:e1'], 'ip_v4': ['10.0.0.111'], 'ip_v6': []}, {'mac': ['06:ec:8b:ae:39:67'], 'ip_v4': ['10.0.0.65'], 'ip_v6': []}]	2023.10.20260302	6.12.73-95.123.amzn2023.x86_64	x86_64		Kubernetes		10.0.0.111, 10.0.0.65			eu-west-3.compute.internal		Apr 2nd 2026 03:04:23	2200-33468	Mar 26th 2026 08:24:23	Apr 2nd 2026 01:47:35	Up to Date	k8s_cortex-cloud-demo	Linux Default	eks-337, eks-k8s-container-escape-demo	{'server_tags': ['K8s-Container-Escape-Demo', 'eks-escape-demo'], 'endpoint_tags': []}		Yes	Enabled	0				35.180.124.146		K8s-Container-Escape-Demo-eks-escape-demo	8cdb2de619b74f3b9f2bf6e25c27f946	Protection Active	Apr 2nd 2026 01:47:02	Apr 1st 2026 19:13:17	None			Not Supported	Protected	Not Supported	No Upgrade				File Search and Destroy	Disabled	Pro	Yes	arn:aws:ec2:eu-west-3:016246143337:instance/i-05c945e2c74cf1b60	{'raw': {'mac': '06:10:f2:70:a2:e1', 'pkcs7': 'MIAGCSqGSIb3DQEHAqCAMIACAQExCzAJBgUrDgMCGgUAMIAGCSqGSIb3DQEHAaCAJIAEggHbewog\nICJhY2NvdW50SWQiIDogIjAxNjI0NjE0MzMzNyIsCiAgImFyY2hpdGVjdHVyZSIgOiAieDg2XzY0\nIiwKICAiYXZhaWxhYmlsaXR5Wm9uZSIgOiAiZXUtd2VzdC0zYSIsCiAgImJpbGxpbmdQcm9kdWN0\ncyIgOiBudWxsLAogICJkZXZwYXlQcm9kdWN0Q29kZXMiIDogbnVsbCwKICAibWFya2V0cGxhY2VQ\ncm9kdWN0Q29kZXMiIDogbnVsbCwKICAiaW1hZ2VJZCIgOiAiYW1pLTBiMGJjZmVlNjMzN2IyMDJm\nIiwKICAiaW5zdGFuY2VJZCIgOiAiaS0wNWM5NDVlMmM3NGNmMWI2MCIsCiAgImluc3RhbmNlVHlw\nZSIgOiAidDMubWVkaXVtIiwKICAia2VybmVsSWQiIDogbnVsbCwKICAicGVuZGluZ1RpbWUiIDog\nIjIwMjYtMDQtMDFUMTY6NTU6NTNaIiwKICAicHJpdmF0ZUlwIiA6ICIxMC4wLjAuMTExIiwKICAi\ncmFtZGlza0lkIiA6IG51bGwsCiAgInJlZ2lvbiIgOiAiZXUtd2VzdC0zIiwKICAidmVyc2lvbiIg\nOiAiMjAxNy0wOS0zMCIKfQAAAAAAADGCAUEwggE9AgEBMGkwXDELMAkGA1UEBhMCVVMxGTAXBgNV\nBAgTEFdhc2hpbmd0b24gU3RhdGUxEDAOBgNVBAcTB1NlYXR0bGUxIDAeBgNVBAoTF0FtYXpvbiBX\nZWIgU2VydmljZXMgTExDAgkAlrpI2eVeGmcwCQYFKw4DAhoFAKCBhDAYBgkqhkiG9w0BCQMxCwYJ\nKoZIhvcNAQcBMBwGCSqGSIb3DQEJBTEPFw0yNjA0MDExNjU1NTRaMCMGCSqGSIb3DQEJBDEWBBTs\nKAZs1myqdnQC4XLA7f+J+YTHuTAlBgkqhkiG9w0BCTQxGDAWMAkGBSsOAwIaBQChCQYHKoZIzjgE\nAzAJBgcqhkjOOAQDBDAwLgIVAJFmPvy0B3L8H2MqHyGiHlot72C8AhUAhoCZPI8PO0vJ7gaXGl+Z\nOdodUbMAAAAAAAA=', 'ami-id': 'ami-0b0bcfee6337b202f', 'events': {'maintenance': {'history': '[]', 'scheduled': '[]'}}, 'system': 'nitro', 'metrics': {'vhostmd': '<?xml version="1.0" encoding="UTF-8"?>'}, 'network': {'interfaces': {'macs': {'06:10:f2:70:a2:e1': {'mac': '06:10:f2:70:a2:e1', 'vpc-id': 'vpc-03392a54847a1bf30', 'owner-id': '016246143337', 'subnet-id': 'subnet-00d3eca4a2b6655e3', 'local-ipv4s': '10.0.0.111\n10.0.0.49\n10.0.0.38\n10.0.0.73\n10.0.0.218\n10.0.0.252', 'interface-id': 'eni-02d0899571b82024c', 'public-ipv4s': '35.180.124.146', 'device-number': '0', 'local-hostname': 'ip-10-0-0-111.eu-west-3.compute.internal', 'public-hostname': 'ec2-35-180-124-146.eu-west-3.compute.amazonaws.com', 'security-groups': 'eks-cluster-sg-eks-escape-demo-1545074287', 'ipv4-associations': {'35.180.124.146': '10.0.0.111'}, 'security-group-ids': 'sg-018c3a971847f9d04', 'vpc-ipv4-cidr-block': '10.0.0.0/16', 'vpc-ipv4-cidr-blocks': '10.0.0.0/16', 'subnet-ipv4-cidr-block': '10.0.0.0/24'}, '06:ec:8b:ae:39:67': {'mac': '06:ec:8b:ae:39:67', 'vpc-id': 'vpc-03392a54847a1bf30', 'owner-id': '016246143337', 'subnet-id': 'subnet-00d3eca4a2b6655e3', 'local-ipv4s': '10.0.0.65\n10.0.0.194\n10.0.0.185\n10.0.0.187\n10.0.0.29\n10.0.0.95', 'interface-id': 'eni-0789e945b7896a489', 'device-number': '2', 'local-hostname': 'ip-10-0-0-65.eu-west-3.compute.internal', 'security-groups': 'eks-cluster-sg-eks-escape-demo-1545074287', 'security-group-ids': 'sg-018c3a971847f9d04', 'vpc-ipv4-cidr-block': '10.0.0.0/16', 'vpc-ipv4-cidr-blocks': '10.0.0.0/16', 'subnet-ipv4-cidr-block': '10.0.0.0/24'}}}}, 'profile': 'default-hvm', 'rsa2048': 'MIAGCSqGSIb3DQEHAqCAMIACAQExDTALBglghkgBZQMEAgEwgAYJKoZIhvcNAQcBoIAkgASCAdt7\nCiAgImFjY291bnRJZCIgOiAiMDE2MjQ2MTQzMzM3IiwKICAiYXJjaGl0ZWN0dXJlIiA6ICJ4ODZf\nNjQiLAogICJhdmFpbGFiaWxpdHlab25lIiA6ICJldS13ZXN0LTNhIiwKICAiYmlsbGluZ1Byb2R1\nY3RzIiA6IG51bGwsCiAgImRldnBheVByb2R1Y3RDb2RlcyIgOiBudWxsLAogICJtYXJrZXRwbGFj\nZVByb2R1Y3RDb2RlcyIgOiBudWxsLAogICJpbWFnZUlkIiA6ICJhbWktMGIwYmNmZWU2MzM3YjIw\nMmYiLAogICJpbnN0YW5jZUlkIiA6ICJpLTA1Yzk0NWUyYzc0Y2YxYjYwIiwKICAiaW5zdGFuY2VU\neXBlIiA6ICJ0My5tZWRpdW0iLAogICJrZXJuZWxJZCIgOiBudWxsLAogICJwZW5kaW5nVGltZSIg\nOiAiMjAyNi0wNC0wMVQxNjo1NTo1M1oiLAogICJwcml2YXRlSXAiIDogIjEwLjAuMC4xMTEiLAog\nICJyYW1kaXNrSWQiIDogbnVsbCwKICAicmVnaW9uIiA6ICJldS13ZXN0LTMiLAogICJ2ZXJzaW9u\nIiA6ICIyMDE3LTA5LTMwIgp9AAAAAAAAMYICKzCCAicCAQEwaTBcMQswCQYDVQQGEwJVUzEZMBcG\nA1UECBMQV2FzaGluZ3RvbiBTdGF0ZTEQMA4GA1UEBxMHU2VhdHRsZTEgMB4GA1UEChMXQW1hem9u\nIFdlYiBTZXJ2aWNlcyBMTEMCCQC1kn4B7k/wETALBglghkgBZQMEAgGggZYwGAYJKoZIhvcNAQkD\nMQsGCSqGSIb3DQEHATAcBgkqhkiG9w0BCQUxDxcNMjYwNDAxMTY1NTU0WjArBgkqhkiG9w0BCTQx\nHjAcMAsGCWCGSAFlAwQCAaENBgkqhkiG9w0BAQsFADAvBgkqhkiG9w0BCQQxIgQgYijtnZ/OMcsA\nhzFEvUZ4vGaYLCYeHO8GniimtbPT5SswDQYJKoZIhvcNAQELBQAEggEAvnJVO7Si1rRcPqRbf9mr\nXSwhYmXA1b9fSyueJKuWSyQ/USCIm38s8QPPwRg1tHdBkX2qgyTOED71TRYF0piRLMcvpgdHGOlv\nNtzuwIwqXYmi5xcZzOrrE5Xa1c7+Jb7nUHtwDvzS2JYNgkXbnn/vkKwB5U/kdnr5g2pDSng1M+k5\nAjnxP87lideUz6x4LdBJrCKVUOhKfZr1fVRxJHuO00mxvowIuBQzZ3XD5UUWbFK/FOFS+Hx4IMVb\nbfo9EAxEJZwkEClYZvwPWD0FX4ZSwKfQ5FZyCkRt8udaCf1pTsYiK5eck7ihLo4RqtzyaBBEuxFk\n0IkGrYQbwHhfibOe7AAAAAAAAA==', 'document': '{\n  "accountId" : "016246143337",\n  "architecture" : "x86_64",\n  "availabilityZone" : "eu-west-3a",\n  "billingProducts" : null,\n  "devpayProductCodes" : null,\n  "marketplaceProductCodes" : null,\n  "imageId" : "ami-0b0bcfee6337b202f",\n  "instanceId" : "i-05c945e2c74cf1b60",\n  "instanceType" : "t3.medium",\n  "kernelId" : null,\n  "pendingTime" : "2026-04-01T16:55:53Z",\n  "privateIp" : "10.0.0.111",\n  "ramdiskId" : null,\n  "region" : "eu-west-3",\n  "version" : "2017-09-30"\n}', 'hostname': 'ip-10-0-0-111.eu-west-3.compute.internal', 'services': {'domain': 'amazonaws.com', 'partition': 'aws'}, 'placement': {'region': 'eu-west-3', 'availability-zone': 'eu-west-3a', 'availability-zone-id': 'euw3-az1'}, 'signature': 'PuhijTIyViZ8BFw2uyP7gNE61As+zr/NhsSJ1nU3KrxMbnX7Ex8zQVCpV/Qq3Yl+8Ovm1aqwXc2J\nRON7X4eBOebTOpegbMRyg8y5QS8wJSZjW3tWTu8tCz+SGwIIpT0ZJmdbRR9Ye+/5LrB7Sl/ZPKjG\n5dm0nZP8Hveag/nCdrk=', 'local-ipv4': '10.0.0.111', 'autoscaling': {'target-lifecycle-state': 'InService'}, 'instance-id': 'i-05c945e2c74cf1b60', 'public-ipv4': '35.180.124.146', 'instance-type': 't3.medium', 'local-hostname': 'ip-10-0-0-111.eu-west-3.compute.internal', 'reservation-id': 'r-0165cf1756d4c382a', 'instance-action': 'none', 'public-hostname': 'ec2-35-180-124-146.eu-west-3.compute.amazonaws.com', 'security-groups': 'eks-cluster-sg-eks-escape-demo-1545074287', 'ami-launch-index': '0', 'ami-manifest-path': '(unknown)', 'instance-life-cycle': 'on-demand', 'block-device-mapping': {'ami': 'xvda', 'root': '/dev/xvda'}}, 'name': 'i-05c945e2c74cf1b60', 'tags': [], 'region': 'eu-west-3', 'geo_region': 'EUROPE', 'project_id': '016246143337', 'public_ips': ['35.180.124.146'], 'sub_region': 'eu-west-3a', 'private_ips': ['10.0.0.111', '10.0.0.65'], 'cloud_provider': 'AWS'}	Enabled		No	Standard	Yes		Kernel					eks-escape-demo	AWS	eu-west-3	016246143337	i-05c945e2c74cf1b60			
ip-10-0-1-106.eu-west-3.compute.internal	Kubernetes Node	Disconnected	Not Isolated		Linux	Amazon Linux 2023.10	9.1.0.144052	0a:58:36:20:a0:bd	[{'mac': ['0a:58:36:20:a0:bd'], 'ip_v4': ['10.0.1.106'], 'ip_v6': []}]	2023.10.20260302	6.12.73-95.123.amzn2023.x86_64	x86_64		Kubernetes		10.0.1.106			eu-west-3.compute.internal		Apr 2nd 2026 03:04:28	2200-33468	Mar 26th 2026 08:24:23	Apr 2nd 2026 01:47:35	Up to Date	k8s_cortex-cloud-demo	Linux Default	eks-337, eks-k8s-container-escape-demo	{'server_tags': ['K8s-Container-Escape-Demo', 'eks-escape-demo'], 'endpoint_tags': []}		Yes	Enabled	0				15.237.84.166		K8s-Container-Escape-Demo-eks-escape-demo	972cca85451a4ebc847ac2add9acbb38	Protection Active	Apr 2nd 2026 01:47:00	Apr 1st 2026 19:13:15	None			Not Supported	Protected	Not Supported	No Upgrade				File Search and Destroy	Disabled	Pro	Yes	arn:aws:ec2:eu-west-3:016246143337:instance/i-072a8b1783c1a7944	{'raw': {'mac': '0a:58:36:20:a0:bd', 'pkcs7': 'MIAGCSqGSIb3DQEHAqCAMIACAQExCzAJBgUrDgMCGgUAMIAGCSqGSIb3DQEHAaCAJIAEggHbewog\nICJhY2NvdW50SWQiIDogIjAxNjI0NjE0MzMzNyIsCiAgImFyY2hpdGVjdHVyZSIgOiAieDg2XzY0\nIiwKICAiYXZhaWxhYmlsaXR5Wm9uZSIgOiAiZXUtd2VzdC0zYiIsCiAgImJpbGxpbmdQcm9kdWN0\ncyIgOiBudWxsLAogICJkZXZwYXlQcm9kdWN0Q29kZXMiIDogbnVsbCwKICAibWFya2V0cGxhY2VQ\ncm9kdWN0Q29kZXMiIDogbnVsbCwKICAiaW1hZ2VJZCIgOiAiYW1pLTBiMGJjZmVlNjMzN2IyMDJm\nIiwKICAiaW5zdGFuY2VJZCIgOiAiaS0wNzJhOGIxNzgzYzFhNzk0NCIsCiAgImluc3RhbmNlVHlw\nZSIgOiAidDMubWVkaXVtIiwKICAia2VybmVsSWQiIDogbnVsbCwKICAicGVuZGluZ1RpbWUiIDog\nIjIwMjYtMDQtMDFUMTY6NTU6NTNaIiwKICAicHJpdmF0ZUlwIiA6ICIxMC4wLjEuMTA2IiwKICAi\ncmFtZGlza0lkIiA6IG51bGwsCiAgInJlZ2lvbiIgOiAiZXUtd2VzdC0zIiwKICAidmVyc2lvbiIg\nOiAiMjAxNy0wOS0zMCIKfQAAAAAAADGCAUAwggE8AgEBMGkwXDELMAkGA1UEBhMCVVMxGTAXBgNV\nBAgTEFdhc2hpbmd0b24gU3RhdGUxEDAOBgNVBAcTB1NlYXR0bGUxIDAeBgNVBAoTF0FtYXpvbiBX\nZWIgU2VydmljZXMgTExDAgkAlrpI2eVeGmcwCQYFKw4DAhoFAKCBhDAYBgkqhkiG9w0BCQMxCwYJ\nKoZIhvcNAQcBMBwGCSqGSIb3DQEJBTEPFw0yNjA0MDExNjU1NTRaMCMGCSqGSIb3DQEJBDEWBBRR\nFZqp6NNtMUOdMO4kVMGc6x1o4TAlBgkqhkiG9w0BCTQxGDAWMAkGBSsOAwIaBQChCQYHKoZIzjgE\nAzAJBgcqhkjOOAQDBC8wLQIULdHX6Vmiq3L/ATXXGxCHIqfBUiYCFQCDj+qshBECvoMKNSSLBLxq\nVewSNAAAAAAAAA==', 'ami-id': 'ami-0b0bcfee6337b202f', 'events': {'maintenance': {'history': '[]', 'scheduled': '[]'}}, 'system': 'nitro', 'metrics': {'vhostmd': '<?xml version="1.0" encoding="UTF-8"?>'}, 'network': {'interfaces': {'macs': {'0a:58:36:20:a0:bd': {'mac': '0a:58:36:20:a0:bd', 'vpc-id': 'vpc-03392a54847a1bf30', 'owner-id': '016246143337', 'subnet-id': 'subnet-0ad99e9ac094a6ad4', 'local-ipv4s': '10.0.1.106\n10.0.1.210\n10.0.1.233\n10.0.1.156\n10.0.1.157\n10.0.1.158', 'interface-id': 'eni-0a6d88e2efb14570b', 'public-ipv4s': '15.237.84.166', 'device-number': '0', 'local-hostname': 'ip-10-0-1-106.eu-west-3.compute.internal', 'public-hostname': 'ec2-15-237-84-166.eu-west-3.compute.amazonaws.com', 'security-groups': 'eks-cluster-sg-eks-escape-demo-1545074287', 'ipv4-associations': {'15.237.84.166': '10.0.1.106'}, 'security-group-ids': 'sg-018c3a971847f9d04', 'vpc-ipv4-cidr-block': '10.0.0.0/16', 'vpc-ipv4-cidr-blocks': '10.0.0.0/16', 'subnet-ipv4-cidr-block': '10.0.1.0/24'}}}}, 'profile': 'default-hvm', 'rsa2048': 'MIAGCSqGSIb3DQEHAqCAMIACAQExDTALBglghkgBZQMEAgEwgAYJKoZIhvcNAQcBoIAkgASCAdt7\nCiAgImFjY291bnRJZCIgOiAiMDE2MjQ2MTQzMzM3IiwKICAiYXJjaGl0ZWN0dXJlIiA6ICJ4ODZf\nNjQiLAogICJhdmFpbGFiaWxpdHlab25lIiA6ICJldS13ZXN0LTNiIiwKICAiYmlsbGluZ1Byb2R1\nY3RzIiA6IG51bGwsCiAgImRldnBheVByb2R1Y3RDb2RlcyIgOiBudWxsLAogICJtYXJrZXRwbGFj\nZVByb2R1Y3RDb2RlcyIgOiBudWxsLAogICJpbWFnZUlkIiA6ICJhbWktMGIwYmNmZWU2MzM3YjIw\nMmYiLAogICJpbnN0YW5jZUlkIiA6ICJpLTA3MmE4YjE3ODNjMWE3OTQ0IiwKICAiaW5zdGFuY2VU\neXBlIiA6ICJ0My5tZWRpdW0iLAogICJrZXJuZWxJZCIgOiBudWxsLAogICJwZW5kaW5nVGltZSIg\nOiAiMjAyNi0wNC0wMVQxNjo1NTo1M1oiLAogICJwcml2YXRlSXAiIDogIjEwLjAuMS4xMDYiLAog\nICJyYW1kaXNrSWQiIDogbnVsbCwKICAicmVnaW9uIiA6ICJldS13ZXN0LTMiLAogICJ2ZXJzaW9u\nIiA6ICIyMDE3LTA5LTMwIgp9AAAAAAAAMYICKzCCAicCAQEwaTBcMQswCQYDVQQGEwJVUzEZMBcG\nA1UECBMQV2FzaGluZ3RvbiBTdGF0ZTEQMA4GA1UEBxMHU2VhdHRsZTEgMB4GA1UEChMXQW1hem9u\nIFdlYiBTZXJ2aWNlcyBMTEMCCQC1kn4B7k/wETALBglghkgBZQMEAgGggZYwGAYJKoZIhvcNAQkD\nMQsGCSqGSIb3DQEHATAcBgkqhkiG9w0BCQUxDxcNMjYwNDAxMTY1NTU0WjArBgkqhkiG9w0BCTQx\nHjAcMAsGCWCGSAFlAwQCAaENBgkqhkiG9w0BAQsFADAvBgkqhkiG9w0BCQQxIgQgomRpE09rlGAR\n3vQ/X66PwpiuU2xy9NPZyihtZy7DBSkwDQYJKoZIhvcNAQELBQAEggEAFoU6vdBrd03jjbCigK9E\na5wPrF5rHal/zo0KjE9tDL5afc2RlwduPpBRST+ckoj0aepauuZhOmdQLGjj1xPvDlxGmHpGvk0S\nUTFJ8dajy7p8U+ASGoiETgP7Pe1iXfzTFzh7PFuvr+/QNqGGlQlg5kOpMVSUkrkqTshy+hWmRqSy\nI1ExCYxZPVuVRWJpiszZPfv1inzGqEsGXpISXN4+uxmd1DKErfLpYpOoRBH0dxzHxEjzOSgqya65\nyfGtDLr1DtMKb/QKMcHMVamv2qjwwW/6c5Gh82QDKOHBYfyrXQ62Bp49cXjkmvAYYw0ntZlkv+vy\n1XVqy83aZv6TtigjsQAAAAAAAA==', 'document': '{\n  "accountId" : "016246143337",\n  "architecture" : "x86_64",\n  "availabilityZone" : "eu-west-3b",\n  "billingProducts" : null,\n  "devpayProductCodes" : null,\n  "marketplaceProductCodes" : null,\n  "imageId" : "ami-0b0bcfee6337b202f",\n  "instanceId" : "i-072a8b1783c1a7944",\n  "instanceType" : "t3.medium",\n  "kernelId" : null,\n  "pendingTime" : "2026-04-01T16:55:53Z",\n  "privateIp" : "10.0.1.106",\n  "ramdiskId" : null,\n  "region" : "eu-west-3",\n  "version" : "2017-09-30"\n}', 'hostname': 'ip-10-0-1-106.eu-west-3.compute.internal', 'services': {'domain': 'amazonaws.com', 'partition': 'aws'}, 'placement': {'region': 'eu-west-3', 'availability-zone': 'eu-west-3b', 'availability-zone-id': 'euw3-az2'}, 'signature': 'RaArdCaYNzlSy6NJf0Iz/v8L+Mf6J4gpoDzkAKF7yfkJ38m14p5mZ6Op7sgGSYPMLGv2S2EH4Nam\ngwj63JSny3x9etYSepsKrE/B2EYshKKqNqLaI2uWcMIU72/k7X6fCvRvT5NCdeu0l+6Nntp6U+sF\nYscTfxzdtpjsB5tuDJU=', 'local-ipv4': '10.0.1.106', 'autoscaling': {'target-lifecycle-state': 'InService'}, 'instance-id': 'i-072a8b1783c1a7944', 'public-ipv4': '15.237.84.166', 'instance-type': 't3.medium', 'local-hostname': 'ip-10-0-1-106.eu-west-3.compute.internal', 'reservation-id': 'r-090c3210d82dfc57a', 'instance-action': 'none', 'public-hostname': 'ec2-15-237-84-166.eu-west-3.compute.amazonaws.com', 'security-groups': 'eks-cluster-sg-eks-escape-demo-1545074287', 'ami-launch-index': '0', 'ami-manifest-path': '(unknown)', 'instance-life-cycle': 'on-demand', 'block-device-mapping': {'ami': 'xvda', 'root': '/dev/xvda'}}, 'name': 'i-072a8b1783c1a7944', 'tags': [], 'region': 'eu-west-3', 'geo_region': 'EUROPE', 'project_id': '016246143337', 'public_ips': ['15.237.84.166'], 'sub_region': 'eu-west-3b', 'private_ips': ['10.0.1.106'], 'cloud_provider': 'AWS'}	Enabled		No	Standard	Yes		Kernel					eks-escape-demo	AWS	eu-west-3	016246143337	i-072a8b1783c1a7944			
